"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"X-Men: First Class","jtwcosmos","26 August 2011","""I will count to three and you will move this coin.""This is yet another entry in an apparently never ending line of sequels-prequels-shmequels Hollywood keeps turning out, these days. The script sucks, the director is utterly incompetent, the main actors are miscast, the secondary actors are wasted. The entire movie is made of plastic (poster included).The script is a joke. It was written by committee and not even a good one. None of the writers have any major works to their credit and to make maters worse - as if that was even possible - the story is written by none other than Bryan Singer: the guy who ruined every super hero movie he ever touched.The entire movie is nothing more that one huge introduction. Introduce super hero (sorry, mutant) number one. Check. Introduce mutant number 2. Check. Introduce mutant number 3. Check. And so on and so forth. Should they do anything interesting? Anything at all? No, no, no. God forbid they'd do something exciting.Dear writers, this is a prequel, we get it. You have to introduce people, we understand that. But by Golly, why did you have to make them so excruciatingly boring? Couldn't you find them something interesting to do? Anything?The director of this movie is one incompetent bastard. There is nothing that says: ""Hey, that was interesting."" Nothing. This is just one big music video clip, but without the music. The sets are very similar with the ones in Superman Returns: big, expensive and unrealistic. And dead. There is nothing that says: ""We live here"". No. There should be a big sign on the door saying: ""Vacancy. Rooms to rent. Butlers to hire. Everybody's gone fishing. Big discounts!"" (and in smaller letters) ""The place stinks!""The actors are terribly miscast and/or underused. James McAvoy is completely miscast as Professor Xavier, he doesn't look anything like the comics character or like Sir Patrick Stewart, for that matter. Plus his only ability seems to be touching his head with his fingers: ""I'm gonna put my fingers to my head and I'm gonna smack your arse"", he seems to say. Plus he is given the stupidest lines ever: "" Remember, true concentration lies between rage and serenity."" No kidding! Really??Michael Fassbender seems a little more adequate, but nothing about him says: ""Look at me, I'm Magneto"". And to make maters worse, he is not spared the idiotic writing either. I mean, the Nazi doctor kills his mother and the poor kid goes on a rampage killing everybody, but he doesn't kill the guy who did it? Really? What the heck! This is joke, right?Everybody else is wasted in this movie. Oliver Platt and Michael Ironside have a few lines, and Ray Wise is on the screen for about 2 seconds.X-Men: First Class. More like third or fourth class, if you ask me. 2/10.","
            3/10
            "
"X-Men: First Class","freemantle_uk","3 June 2011","After two disappointing instalments, X-Men fans needed some heroes themselves, people who could revitalise the series and luckily, we got that with the director of the first two films and the man who was originally picked to direct X-Men: The Last Stand. The Bryan Singer/Matthew Vaughn combo was able to give the series the kick it needed, making a fun and action-packed film.In 1962, the privileged Charles Xavier (James McAvoy) has graduated from Oxford University with a PhD in Genetics and has a very close relationship with his adopted sister, Raven (Jennifer Lawrence). On the other side of the coin is Erik Lehnsherr (the always awesome Michael Fassbender), a Holocaust surviving, hunting Nazis around the world, overall badass. Both are recruited by CIA agent Moira MacTarget (Rose Byrne) to help stop the Hellfire Club, lead by Sebastian Shaw (Kevin Bacon) and his group of powerful mutants; Emma Frost (January Jones), Azazel (Jason Flemyng), and Riptide (Alex Gonzalez). As the Hellfire Club manipulates the United States and the Soviet Union towards nuclear war, Charles and Erik go on their own recruiting drive to train mutants for their team, including Hank McCoy (Nicholas Hoult), Alex Summers (Lucas Till), and Angel Salvadore (Zoe Kravitz).From what should have been a disaster of a film, Vaughn pulled it out of the bag and made a really fun summer blockbuster. Compared to Singer's whose X-Men movies were dark, in both story and style, Vaughn made his X-Men film a lighter and more colourful film, with a strong mix of drama and comedy, very much like Spider-man and Iron Man. Because of the quick production time some of the CGI is a bit ropey, but Vaughn proves himself a talented director with a great visual style, from his montages that interject comic book visuals to his action scenes. Vaughn ensures that there is plenty of mutant versus mutant action and just like in the Singer films, mutants use their powers logically. Some of the comedy is predictable, but still funny and the action scenes were tense, unlike Brett Ratner's approach in X-Men: The Last Stand who broke up action sequences with humour.The plot itself is very similar to the James Bond film Tomorrow Never Dies, since it comes down to an outside force trying to start a war for their own ends. Continuing with the Bond film there is a certain feel in the early part of the film with Erik's global travelling and the scene with Moira in bra and panties, which was very much like something from a Bond or even Austin Powers movie.X-Men: First Class is a film that focuses on characters and relationships, a strength of any good action film, or as I see it, an X-Men film with action in it. There are strong ideologies being formed with Shaw taking the place of Magneto in this world. There are also ideas about how government circles and intelligence agencies would react to the discovery of a new breed of humanity. The Nazi Scientist was very much like the Emperor in Star Wars, pretty much saying ""let the anger consume you"".What X-Men: First Class needed in order to be successful was a strong chemistry between McAvoy and Fassbender, which we got. They have a yin and yang relationship as they share a goal but have two different ways about how to achieve it, yet you can still believe they are friends. Many of the supporting cast members were strong, Bacon is of course, intelligent and powerful with a sinister Southern accent and capably assisted by the beautiful January Jones. Some of the characters were sidelined, but I am sure they will be developed in the sequel.As a fanboy, I could make a list of things the filmmakers got wrong from the comics and continuity with the first three films, but it was so well made as a stand-alone movie it doesn't really matter. Really, it's just as much a reboot as it is a prequel. There are also plenty of cameos that will keep fans happy. X-Men: First Class is the best X-Men film since X2: X-Men United.","
            4/10
            "
"X-Men: First Class","bigcalkenobi","5 June 2011","X-men First Class brings the X-men franchise back into the spotlight after two pretty lackluster X-films. First Class goes back to the very beginning of the story of Professor X and Magneto showing us their journey to friendship and destruction. The movie is technically a prequel but it more or less plays like a reboot so that it is very accessible to new viewers but still has several nods to the previous films that will keep fans interested. The movie brings back Bryan Singer(who directed the great X-men and terrific X2) as a producer and brings in Matthew Vaughn(of Kick-Ass and Stardust fame) as the director. This film looks to be the promising comeback for the series that has had a couple of weak entries in the past. Is this possible? After watching the painful X3 and the mixed bag that was X-men Origins:Wolverine the franchise is getting sort of old. Can X-men First Class re-energize this tired franchise or should we pray that this team never makes a comeback?Want to read more? Check out my film blog here: http://mastersfilmreview.wordpress.com/2011/06/06/x-men-first-class- review/","
            6/10
            "
"X-Men: First Class","EvangelionManFromTheOtherSide","19 June 2011","There are many moviegoers, who are annoyed by the constant releases of superhero movies. Some may even say that superhero flicks are ""the reason behind Hollywood's decline in quality."" I really disagree with what these people say. Superhero movies can be fun to watch, but not all of them are great. I think the major flaw with recent comic book-based movies is that they lack originality, the thing that allows to distinguish one superhero film from another. Yes, I sometimes think that some superhero flicks are the same in terms of content, except with different powers. However, X-Men: First Class was something new, something... original. Since the film is a prequel, originality was the last thing I expected. First Class felt like a brand new film, free from its predecessors. It had charm as a distinct superhero flick, something that Vaughn's previous film, Kick-Ass, came to lose as the film progressed. Although it had its own flaws, X-Men: First Class did not get tedious as the film progressed, and I think it's one of the best superhero films of the last few years.As the title (mildly) implies, the movie focuses on the origins and early days of the X-Men. It is also set in the backdrop of Cold War. Charles Xavier is a telepath who takes interest in other mutants, and hopes for society to accept them. Erik Lensherr is a Jew, who is hunting down former Nazis as revenge for the death of his mother. As the tensions between America and the Soviet Union rises, Charles is recruited by the CIA to stop mutant Sebastian Shaw and his Hellfire Club, who are planning to start a third World War. At the same time, Erik attempts to complete his revenge job by killing Shaw, who was the man responsible for killing his mother. Eventually, Charles and Erik meet and form a friendship. Together, they recruit young mutants for the CIA, in hopes of stopping the Hellfire Club and their diabolical plans. The well-assembled cast was basically the high point of the film. McAvoy nails his performance as young Charles Xavier. But the scene stealer of the film was Fassbender, who ""magnifying"" as young Magneto. In addition to the two main leads, the supporting characters were also nicely cast. Lawrence, as Mystique, was a great replacement for Romijn. I've yet see Winter's Bones, but seeing her performance in First Class brings up expectations for the film. Kevin Bacon's role as main antagonist Sebastian Shaw was fantastic. It was like seeing a combination of his role in Hollow Man (mediocre movie) and Frost/Nixon (great film). Byrne, again, was typecast as ""a morally righteous character"", playing CIA agent Moira MacTaggert. Byrne, as an actress, is really underrated, but most of the characters she portrays are too similar to one another. Platt played a minor, yet quite likable character, the Man in Black. Seeing him getting killed off during the first hour of the movie was disappointing. Did he really need to die so early? Wait, I reinstate. Did he even need to die in the first place? Ironically, I wanted his character in 2012 to die in a painful death, yet he survived in the film. Jackman reprises his role as Wolverine in a cameo, and it's absolutely hilarious.The thing that First Class did that X-Men: Wolverine did not was it allowed the audience to view humanity again, like in Singer's films. Although I enjoyed it, Wolverine was too concentrated on the revenge concept to be called really good. In my opinion, making the film a fictional biography would've made it more inspiring. First Class also allowed the audience to see the philosophy of mutants in society from two perspectives: Xavier's belief that society will one day accept mutants, and the belief of Erik that mutants must make their own ""brotherhood"" within society. In the previous X-Men films, the latter idea was not emphasized enough. Indeed, it was brought up, but First Class made it much more relatable. The CGI was quite detrimental to the quality of the film. It's better than the bloated effects of Prince of Persia, but it still didn't look convincing enough. Especially the part when the submarine washes ashore on the island. When it comes to superhero films, visual effects are pretty much essential, and the VFX of First Class was not pretty.The writing served as quite a problem for the film. The story and the characters were written fine, but the dialogue had quite the problems. Mystique/Raven's (repeated) line to the Beast, for example, was beyond clichéd. Also, Magneto final line was not really stunning. Criticizing clichéd dialogues in blockbusters may not be an obligation. Still, the scripting in First Class felt like an exception.Incorporating the Cuban missile crisis into the plot was the best thing that ever happened in a X-Men film. I'm quite fond of seeing actual historical elements in fictional stories. Hence why I loved the storyline of Metal Gear Sold 3, which also utilized Cold War aspects within the fictional mythology of the series. Kennedy appears in an archive footage, by the way.Overall, Vaughn has done a fine job crafting a unique superhero flick. As I've said earlier, the CGI was far from being an Oscar contender, and the dialogue suffers from predictability to laziness. Nevertheless, the cast and its direction make the film highly enjoyable. X-Men: First Class is a great way to spend two hours with solid entertainment. If the new X-Men films continue to be more like First Class, then I don't mind the franchise continuing for another ten years.","
            1/10
            "
"X-Men: First Class","big_ryan15","26 June 2011","Holy cow, what a movie. Nerd Alert! Michael Fassbender and James McAvoy are superb. Each one by themselves would have made the movie terrific,when sharing the screen? Unbelievable! From to start to finish, incredible.Kevin Bacon has never done better,Jennifer Lawrence is awesome, Rose Byrne and January Jones don't have much importance, Ray Wise and Michael Ironside were dispensable, but all in all the cast was spectacular.The story is really well written. Kevin Bacon has a plan. Against him, the goodies work together. Their reasons different, but more or less all they want is him stopped. Charles and Erik are interesting characters. They argue. And we can argue forever about them, and about who is right.As you watch you desperately wish they could stay friends, but you know why they ultimately can't. Even if they themselves, in these early days, don't know it yet. To have that so perfectly captured in amovie is part of what makes this a treat and a future classic. Aside from their relationship to each other, the movie takes time to make each of them interesting in their own right. We see Charles as a teacher, and come to understand how he impacts upon the lives of those he teaches. Some of Erik's best moments are in his comments to Mystique about her appearance, making it clear that this man has more to him than his past. One scene where most of the supporting characters are clearly scared will certainly make you care about them for the rest of the movie. Unfortunately Sebastian Shaw's henchmen don't get anything to do except use their powers, and at the end of the story we know as much about January Jones as we did at the beginning.The FX are crazy good,using actual sets/costumes was a good idea. There are action scenes throughout the movie, the movie grows as it continues. The first part is more story so that when the action starts you care about the characters. Deaths, back-stabbings,awesome cameos and name dropping ensues. Awesome movie, really cool script and two incredible lead performances.I really hope they continue to build from this story. 9/10 One of the best movies in a long long time.","
            8/10
            "
"X-Men: First Class","Coolphill","1 June 2011","WOW!!! Mathew Vaughn has done it again! This absolutely wipes the floor with x men origins wolverine and X men the last stand, and in my opinion is even better then x men 1 and 2. The story is so well told, all the characters are brilliantly fleshed out and every one of them either has a really interesting character arc or is just awesome or funny. The script is perfect ranging from effective humour, to really dark but emotional scenes (especially a stand out one in a concentration camp), the action is both inventive and astounding with some very clever uses of powers. But the best thing about this is how well every character is explored and how they show some real depth here, in my opinion this is even better intellectually then the dark knight. Everyone gives a great performance too. Nicholaus Hault brings pain and frustration to the character of beast expertly, as does Jenifer Laurence to the character of mystique. but ultimately this is a film about Charles and Erik and when they need to James Mcavoy and Michel Fassbender really display magnificent acting capabilities and presence, the film charts those two coming together as friends and then falling apart, and it does so brilliantly and there performances cement this. I cant recommend X- men first class enough See more","
            8/10
            "
"X-Men: First Class","karimnn","5 June 2011","I went to see this movie based on the IMDb rating of 8.3! Rarely do we see a title with such a high rating so it must really really good right? Right from the start of the movie the story is completely irrelevant to what the X-Men (and women) are, and I mean completely, it went on and on for about 20 minutes and the topic kept on re-emerging throughout the movie until the end, the guilt and the guilty, the revenge, etc... No spoiler here don't worry. This movie franchise has clearly been hijacked by a group of people that not only don't know how to make movies are terrible at writing scripts and worse at casting. The only person that saved this movie is James McAvoy, everyone else's acting might as well fit out of a teen/pre-teen TV show basically, even Kevinv Bacon was no convincing, I found myself looking around for an exit sign.What happened to the Hugh Jackman and Halle Berry caliber? This movie is so cheap and so disappointing from start to end.","
            10/10
            "
"X-Men: First Class","James_Dickson","12 June 2011","I'm prepared to forgive the film its poorly explained, misconstrued, evolutionary science, as it is a comic book adaptation after all, but that should not excuse the ponderous emptiness of the story, which detracts significantly from the promising beginnings established in the first film(s). Bereft of compelling character development, sinister undertones and brooding tension, the 'climax' of betrayal and inevitable, prophetic fulfilment were so poorly managed I was left feeling ambivalent and detached; while the rest of the film, with its cheesy 'nudge-wink' humour and clumsy, explanatory dialogue left me head in hands, knuckle-biting, inwardly-sighing and fidgeting with disappointment throughout.I got the impression Matthew Vaughn wanted us to laugh AT the film, with a number of moments where this was seemingly encouraged (Wolverine's cameo, the bedroom scenes, Beasts appearance etc). Was he in fact being a lazy snob toward X-Men just because he had his own little adaptation in Kick-Ass? I had a bad feeling when I discovered Bryan Singer wasn't directing the third film, but little did I realise that X-Men: The Last Stand would actually look good in comparison to First Class. I now await any Kick-Ass sequel/spin-off with unexpected trepidation as I have no idea what Matthew Vaughn was trying here and I was amazed to discover Bryan Singer was actually involved in the creation of this messy film, which ended up being too much of not a lot.All said and done, Fassbender and McAvoy put in decent performances, although Kevin Bacon as the central antagonist was truly underwhelming and un-menacing and if this is the best he's got to offer then he should go back to doing inconsequential cameo's in films like Planes, Trains and Automobiles, or make a prequel of tremors, or just give up. Any of which I would be happy with.","
            10/10
            "
"X-Men: First Class","PCC0921","4 October 2020","The first two X-men films, X-men (2000) and X-men 2: X-men United (2003), were brilliant movies. The next two films X-men: The Last Stand (2006) and X-men Origins: Wolverine (2009), were pretty good, so I was worried that the fifth film would be a downer, but then I saw the trailers for it and I was pumped and ready to go. The film has an excellent plot idea. The formation of the first team happens during the Cuban Missile Crisis of 1962 and two future enemies, Charles Xavier (James McAvoy) and Erik Lehnsherr/Magneto (Michael Fassbender), meet for the first time.But, that is where the fun ends. Unfortunately, the execution of this script is not good. There is a tedious boring buildup in the first half of the film and by the time the movie ends you wish you had those 2 1/2 hours back. It is a huge disappointment. It is slow and in parts, even silly. When attempting a film such as this, the fifth one in a series, you really need to pay attention to freshness. We already know that the mingling of Mutants with Humans is a metaphor for ethnic tensions in the real world. We also know all about Charles and Erik's history with each other, which I felt was not conveyed convincingly. The ""frenemies"" relationship that Patrick Stewart and Ian McKellen conveyed in the first three movies was much more convincing and emotionally charged and they were well into the enemies' stage of the relationship by then.The soundtrack is awful and even some of the special effects look off. The dialogue is cartoonish and it really gives the impression that the second stringers made this film. It almost felt like I was watching one of those Live-Action Japanese super-hero shows, like the Power Rangers, especially when the soundtrack came into play. And, when you are attempting to do a big blockbuster prequel, based on one of the most popular super-hero teams ever, don't highlight one of the most boring, stupid characters ever, Banshee, with his silly sonic wings and his dorky sonic scream. I always hated that character. I'm sure I will watch this again someday since it is a part of a set and I can't complain too much since they made it through five movies before they screwed things up, but wow, what a sad mood I was in when I left the theater.6.4 (D+ MyGrade) = 6 IMDB","
            8/10
            "
"X-Men: First Class","kolokithokeftedakia","1 September 2011","Another empty, pointless, tasteless, totally unconvincing film full of super-heroes with unlimited god-like powerZ they took from nowhere, with only a totally paranoid, illogical and ridiculous explanation beyond reason! The film doesn't make any sense at all, even for fantasy genre.The artistic value of the plot is non-existent, zero! I stayed, because of the company I was with. It was one of the worst, intelligence insulting films I ever saw. It seemed it would never end!So I was thinking, in order to enjoy this film, you have to be convinced by the movie script and see that everything fits and makes sense and there is only one way for this (except if you're dumb enough already, or plain immature): You have to forget everything you know and have learned about the laws of this world and the nature of live beings, the genes, everything! After you succeed to reset and empty your brain, clear your memory and deactivate your judging abilities (I.Q=0), then you will have prepared yourself properly to accept passively, without resistance all action in the movie and then you'll truly enjoy it as a life-time experience, until the last line of the credits! Still in that brainless condition with a dumb, frozen smile in your face, you'll come back here and add a raving review about the awesomeness of the movie! Then, you'll become automatically a member of the Next Brainwashed Generation!Unfortunately they target mostly the teenagers -vulnerable, with no mature shields yet...","
            3/10
            "
"X-Men: First Class","KalKenobi83","2 March 2017","Watched X-Men :First Class Featuring Featuring James MacAvoy(The Conspirator) as Charles Xavier,Michael Fassbender(300 )as Magneto,Nicolas Hoult(Clash Of The Titans) as Hank McCoy/Beast, Lucas Till( Battle Los Angeles) as Havok .Rose Byrne(Knowing) as Moira McTaggert , Caleb Landry Jones(The Longshots) as Banshee , Jason Flemying(Kick-Ass)as Azazel . January Jones(Mad Men) as Emma Frost, The Stunning Jennifer Lawrence(Winters Bone)as Mystique, Ed Gathegi(My Bloody Valentine) as Darwin, Zoe Kravitz(No Reservations) as Tempest, Alex Gonzalez(Inocentes) as Rip Tide, Oliver Platt(Year One) as The Man In Black and Kevin Bacon(Super)as Sebastian Shaw The films Main Villain.This Is the best of both worlds also enjoyed The 1960's spin also an alternate version of what went down during the Cuban Missle Crisis also really enjoyed The Beginnings of Charles and Eriks as well the First Roster of X-Men and it was emotional,Exciting, Funny,Thrilling and Dramatic.
also Amazing Score From Henry Jackman(Guilliver's Travels), Screenplay By Ashley Miller(Fringe) & Zach Stentz(Agent Cody Banks) , Costume Design from Sammy Sheldon(V For Vendetta) and Direction from Matthew Vaughn(Stardust) The 1960's With Superhero Flavor Best Of The Series Overall 8/10","
            3/10
            "
"X-Men: First Class","porsche-bush","20 June 2011","usually I am not a fan of marvel comics, but i made an exception for this one :) If you followed the comic book series, it uses similarities from the comics to the movie. And we also get a cameo appearance from Hugh Jackman(Wolverine). I may have not noticed the infamous stan lee appearance that he always makes in the movies that deal with his comics. But I am sure it was there. I think its a great movie for ages 5 to adult. It has history, very mild violence, some comedy, drama, and romance. All the elements to live up to the X-Men franchise. It is not at all disappointing if you have knowledge of the other movies or the comic book series. That is the only flaw I see. It is definitely a tribute to the fans of X-Men. Personally I am a DC comic books fan, but if you are a comic fan or just a fan of the movie series your in for a treat :) but if you have no knowledge of either of those things you will be disappointed.","
            9/10
            "
"X-Men: First Class","ivo-cobra8","28 October 2015","X-Men: First Class (2011) is an Awesome Action superhero flick based on a comic book mythology of X-Men where it all begin. This film is close good as X2 it is my third best favorite X-Men film. I love this film! I love James McAvoy as Charles Xavier aka Profesor X later, I love Jennifer Lawrence as Raven/Mystique, I also love January Jones as Emma Frost and Michael Fassbender as Erik Lensherr alias Magneto. Gosh I love this film I was entertained from beginning till end. I love this movie, It is a great prequel to the X-Men movies James Mcavoy as young Xavier is great choice and everything of this movie is just Great.Jennifer Lawrence is amazing as Raven/Mystique I never saw her like that as been a good person, I always though she was bad. In First Class tells the story how everything was. How Eric and Charles become friends and later becomes enemies. The film is actually set from the first X-Men film when we see that boy in a Nazi camp in Poland it is the same scene from the first X-men Bryan Singer directed. X-men First Class is the best prequel movie that explains the X-men characters and their universe with a good back story. Vaughn struck gold casting McAvoy and Fassbender as Young Professor X and Magneto, these two stole the show, especially Fassbender as Magneto, he was amazing... X-Men First Class also had a great supporting cast with Kevin Bacon, Jennifer Lawrence, Rose Byrne, and January Jones. We are also introduced to a lot of new comers that played their roles perfectly.. The plot is pretty simple; we see how Charles and Erik meet and deal with their powers that they aren't comfortable dealing with because they are afraid society won't accept them, We also get to see how they eventually choose sides between good and evil! Which is very exciting, I know a lot of people (true Comic book readers) had issues with the actual choices of the First Class characters, but the ending of this movie will set up for those wanted characters to be in the sequel I'm sure, so hopefully the fanboys will ease up a little bit once production gets going on that! X-Men First class is up their as a top Comic Book movie adaptation and shouldn't be overlooked by anybody who is uneasy because of the past screw ups in the franchise. Just see this already if you haven't. I love this origin film, the acting in here is superb, the action scenes are awesome. I love that the plot I set in 1962, that you can see Las Vegas in here. I love that Eric and Charles are getting all the mutants together in battle against Sebastian Shaw. There is Beast for the first time in it. We last saw him in X-Men: Last Stand.Showing Magneto's strength and powers what he can do is amazing. Matthew Vaughn did an awesome job as director of X-men he did amazing job directing my all time favorite film Kick-Ass (2010.)X-Men First Class is easily the best of the entire series. The movie is high-tech and well-acted, with lots of action and noise as it portrays the origins of the X-Men, a group of about a dozen mutants (so far). It begins in a Nazi prison camp, where young Erik Lehnsherr is forced to witness a tragedy and finds he can control metals with his mind — but only when he's angry. He grows up to become Magneto and is played by Michael Fassbender, the lean Irish actor who the buzzmeisters say will become a big star from this film. Heaven help him. He was so good in ""Fish Tank,"" ""Inglourious Bastards"" and ""Jane Eyre"" (2011): must he play Magneto to become a star? For that matter, Raven/Mystique is played by Jennifer Lawrence, just nominated for a best actress Oscar. Now she's a blue shape-shifter with scales. The price of stardom.I love the plot on how they blend those characters from the beginning till those moments where you should be like ""whoa its that it for him?"" but its nice. Also I'm into the acting of the characters and damn kudos to Kevin Bacon & Michael Fassbender for just an awesome job on how they deliver the script into those characters. I mean just a big credit to those guys. The special effects are just awesome to the film as expected especially on the climax part. I love X-Men: First Class to death one of the best films ever made! Following the classic Marvel mythology, X-MEN: FIRST CLASS charts the epic beginning of the X-Men saga. Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were archenemies, they were closest of friends, working together with other mutants some familiar, some new, to stop the greatest threat the world has ever known.X-Men: First Class is a 2011 American superhero film, based on the X-Men characters appearing in Marvel Comics. It is the fifth installment in the X-Men film series. It serves as a prequel of the franchise. The film was directed by Matthew Vaughn and produced by Bryan Singer. 10/10 Score: Bad Ass Seal Of Approval Studio: Twentieth Century Fox Film Corporation, Marvel Entertainment, Dune Entertainment Starring: James McAvoy, Michael Fassbender, Rose Byrne, Jennifer Lawrence, January Jones, Nicholas Hoult, Oliver Platt, Jason Flemyng, Lucas Till, Edi Gathegi, Kevin Bacon Director Matthew Vaughn Screenplay: Ashley Edward Miller, Zack Stentz, Jane Goldman, Matthew Vaughn Rated: PG-13 Running Time: 2 Hrs. 12 Mins. Story: Sheldon Turner, Bryan Singer Producers: Lauren Shuler Donner, Bryan Singer, Simon Kinberg, Gregory Goodman Budget: $160.000.000 Box Office: $146.405.371","
            4/10
            "
"X-Men: First Class","Hellmant","7 June 2011","'X-MEN: FIRST CLASS': Four and a Half Stars (Out of Five) Prequel to the other four 'X-MEN' films detailing the origins of the first 'X-Men' team (in 1962) and focusing primarily on the friendship, that later turned to rivalry, between Charles Xavier and Erik Lehnsherr (who later became known as Professor X and Magneto).  The film was directed and co-written by Matthew Vaughn (also well known for adapting another popular comic book to film, 'KICK-ASS').  The script was also worked on by five other writers including Bryan Singer (the filmmaker behind the first two, much more loved, 'X-MEN' films), who was also set to direct this film before taking a producing seat instead in order to helm another project.  The movie stars James McAvoy, Michael Fassbender, Jennifer Lawrence, Kevin Bacon, Rose Byrne, January Jones and Nicholas Hoult.  It's not quite as good as the first two installments but it is far superior to the last two.  Despite a somewhat rocky start it's an extremely satisfying and entertaining thrill ride that is sure to please most die-hard fans of the comics and movie series.The film opens with a scene from the first 'X-MEN' movie in which Erik is a child in a German concentration camp in 1944 and bends a metal gate, using his mutant ability to control metals, in an attempt to free his parents.  A scientist named Sebastian Shaw (Bacon) witnesses this and while trying to provoke the boy's power murders his mother.  Several years later Erik (Fassbender) is now obsessed with revenge.  While trying to murder Shaw he teams up with Xavier (McAvoy), the worlds most powerful telepath, who teaches him to harness his inner rage and better control his powers.  The two lead a team of young gifted mutants such as themselves in conjunction with the CIA.  Their ideas on what's best for their kind of course clashes and eventually challenges their friendship.The film is not as fun as the other installments, it's slower paced and extremely moody, but it is more serious and in many ways more faithful to it's source material. There are several inconsistency flaws with the other film chapters (if you thought the 'STAR WARS' prequels were bad, they're nothing compared to this) which is why many fans thought the filmmakers should have done a completely new reboot rather than a prequel. The inconsistencies don't really effect the overall quality of the film though. Once again they tried to pack too many characters and too many major events into one film and it's far too convoluted at times, early on, but it does pick up and get better as the film goes along.  The major characters are well thought out and relatable. The film, as with the entire series, grapples with the difficult society challenges faced with being an individual and different than the norm. This is where the movie is the strongest in many ways (as with the early two films), battling discrimination is a very emotional and serious topic for many and this chapter once again does an admirable job relating the issue. The action is of course stellar as well and Vaughn is once again in top form behind the camera. The performances are impressive all around once again as well, especially Fassbender, who's a star to watch out for. I'm becoming a big fan of Lawrence and she's good in this movie but it's hardly comparable to her Oscar nominated work from last year (in 'WINTER'S BONE'). Still it's nice to see her giving any of her talents to a comic book fanboy film like this. There's some nice surprise cameos as well. The film is pretty much grade A material all around. The hardcore nerds of course will never be pleased with anything that isn't the page reincarnated panel by panel on the big screen but most fans should be thrilled.Watch our review show 'MOVIE TALK' at: http://www.youtube.com/watch?v=n1S3pjephF8","
            1/10
            "
"X-Men: First Class","bob the moo","30 September 2012","Having paid more than my fair share of inflated cinema tickets to see hyped blockbuster movies based on special effects, I'm more and more happy to wait rather than go sit in a crowded noisy room to see the latest one, which is why I decided to watch the recent X-Men reboot/prequel on DVD rather than in the cinema. I had heard reasonable things though, so I was quite looking forward to it and hoping that the franchise reboot would do more than simply move earlier in the story. I may have hoped this but of course this is not really what it does – the step back in time simply presses the reset button on the characters so the writers no longer need to worry about the back-story of the previous films. This may sound cynical but this is what the film is doing – not adding anything by the shift in time, just getting rid of expensive actors, messy plots and also getting viewers back into the cinema after the third film started to put them off.How much of a problem is this lack of innovation? Well, to be honest, not much if you are coming to the film knowing what you're getting into. What this means is that this is not a film that is exploring characters because it wants to – it is building characters because it wants to sell tickets and that is clear from the start since everything is pretty basic on the character side – indeed it never feels more relaxed than when it is able to go into a montage and develop characters that way. The good side of this is that it does want to spend lots of money on special effects and mostly these are up on the screen in rather silly and overblown effects shots. The various powers of the characters are where these effects come into play and they are as variable as the powers; so in some cases the effects are impressive and add to the action of the scene – in other cases no amount of effects can make the powers be good (a stripper with wings isn't a ""power"", it simply means she might get more tips). The plot does allow for plenty of good action even though the plot is pretty much the same one all the films have at their core – it really doesn't do much more than provide a frame.The new cast never quite get to the level of the adult equivalents, even though there is some real talent here. McAvoy and Fassbender both do solid work in their roles but they fall awkwardly between being younger as characters while also trying to have the gravitas of their previous versions. Bacon is OK but never as much of a threat as he needed to be while January Jones just strides round in her pants, presumably wondering how many years of really good turns she has to give in Mad Men before someone else will give her a good role. Lawrence, Bryne, Hoult and others are all OK in their roles but the downside of all these younger actors is that this doesn't feel like a big franchise sequel/prequel so much as it feels like a cheaper version of the proper films.That said it still delivers what it needs to do – which is special effects that provide value for money. The plot and characters don't offer much more than a frame for these, but they are not awful, just obvious. A solid big-budget superhero movie then, but not one that does much more than the minimum in regards plot, characters and tone.","
            10/10
            "
"X-Men: First Class","bretttaylor-04022","15 July 2023","Reboot's and prequels rarely work.X-Men had became a mess and this was probably the best way to save the franchise.Set in the 60's where Xavier and Magneto first meet and start recruiting other mutants to help them.All the characters are better than their originals including the two main ones.It is a bit silly at times, especially the ridiculous technology, but you are willing to accept it.Kevin Bacon is also surprisingly good as the villain.The seeds are planted well for continuation with the split between Xavier who wants to work and live alongside humans and Magneto who believes humans will try to destroy mutants and therefore need destroying.","
            6/10
            "
