"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Mr. Bean's Holiday","Buddy-51","20 December 2003","`X2: X-Men United' is the widely admired sequel to `X-Men,' one of the finest movies ever to be derived from a comic book series.  The original film, in addition to being a superb piece of action cinema, dealt with such weighty issues as prejudice and alienation, showing how groups of people who are seen as `different' from the norm are often ostracized from and mistreated by society as a whole.  By creating an entirely new set of people to serve as its outcasts - in this case, mutants endowed with extraordinary physical and mental powers - the film was able to strip the issue of bigotry down to its barest essentials and to make us see anew just how great a part `irrational fear of the unknown' plays in determining the ways we treat others.  Quite an accomplishment for a film that was designed, essentially, to be little more than a commercial popcorn entertainment.This second entry in the series, though it has generally received more positive reviews than the first one, seems less concerned with message and theme and more concerned with action and plotting.  Part of the reason for this may lie in the fact that the initial film, because it was introducing both the characters and the concepts to the audience, was forced by necessity to deal with the theme in a more direct and comprehensive manner. Perhaps when it came to `X2,' director Bryan Singer and writers Michael Dougherty, Dan Harris and David Hayter simply felt that the theme had been explored sufficiently in the first installment and that any further concentration on it would appear redundant.  The problem is that, without that added intellectual and sociological dimension, `X2' starts to feel an awful lot like every other comic book action film - heavy on adventure and special effects and weak on character development and point.  In fact, even with the added bonus of almost 30 extra minutes in this episode (it runs an overlong 134 minutes), many of the characters in the film do little but stand around and look helpless while a select few run around saving the day and getting all the valuable screen time.There's a wonderful scene about halfway through the film in which a teenage mutant boy `comes out' to his genuinely astonished parents, informing them that their `ordinary, average' child (whom they had just considered `highly gifted') has been harboring a deep dark secret within himself, a revelation that no parent would ever want to hear and no child would ever want to have to make.  The reaction of both stunned disbelief and reluctant acceptance (`We still love you no matter what you are') on the part of the boy's family speaks to anyone who has had to face a similar situation in his own life. `X2' could use more scenes like this one to help the audience connect better with both the characters and the events taking place on screen.   And it was scenes like this one that made the original `X-Men' soar as a movie, for that film really seemed to be able to zero in on universal aspects of human nature.  `X2' doesn't do nearly as impressive a job in this regard.Every so often, `X2' feels as if it too is getting ready to expound on one of its potentially intriguing themes - as when the President of the United States has to decide whether to take draconian action against what he believes may be a `terrorist' organization among the mutants - only to have the concern fizzle in a welter of action movie clichés.  After all, what could be more pertinent, timely or relevant to today's world than the threat of terrorism and the potential for civil rights abuses arising from the fear it causes?   Instead of making this premise the crux of their movie as they should have, the filmmakers drag all the characters over to some secret underground complex next to a snowbound lake to do battle with a pretty conventional villain and have them indulge in all the explosions, gun battles, kickboxing fight sequences etc. that are the standard accoutrements of any self-respecting modern day action film.People seem to be enamored of `X2,' even more, perhaps, than they were of the original `X-Men.'  I wish I could count myself among them.  But as one who genuinely loved the original, I must say that I am less than enamored with this particular installment.  I may be a minority dissenting voice in this regard, but I view `X2,' for all its special effects wizardry, as a disappointing missed opportunity, a film that fails to develop on a deeper level the great themes that were laid out for it in the original.  I have my fingers crossed for `X-Men 3.'","
            8/10
            "
"Mr. Bean's Holiday","Chalice_Of_Evil","1 August 2022","Contrary to popular belief, it was 2000's X-Men (NOT 2002's Spider-Man) that saved the superhero/comic-book movie genre after Joel Schumacher nearly killed it with Batman & Robin. Once again, Bryan Singer (no matter what you might think of him) shows the heights comic-book movies are capable of reaching with this sequel. 'Dies Irae' from Mozart's Requiem in D minor has never been better utilised than it is during this film's opening scene at the White House, which introduces the character of Nightcrawler (a blue demon-looking creature...with a TAIL, who might *appear* menacing/'bad', but is later revealed to be the complete opposite). He's a teleporter who can single-handedly take out a bunch of opponents as he 'BAMF's from one place to the next. I have yet to see teleportation brought to life onscreen more effectively than it is here. It remains one of the all-time BEST scenes in any comic-book movie EVER.While Wolverine's having a stare-off with a wolf, trying to regain memories of his past/the experimentation that gave him his indestructible adamantium skeleton, we're reintroduced to the other returning X-Men from the first film. Storm's wig is fluffier/slightly less fake-looking; Jean's having trouble controlling her powers which seem to be growing, Cyclops is still being severely underused (Singer might like James Marsden as an actor, but he obviously cares little for Cyclops as a character given how his screentime keeps decreasing with each movie), Rogue's now together with Iceman/Bobby Drake, the character of Pyro/John has been recast and Professor X uses his telekinetic abilities to make an entire food court of people freeze/stop moving.The dynamics established in the first film are acknowledged (ie. Rogue's attachment to Logan and the Logan/Jean/Scott 'love triangle'), though not dwelled upon, as there's other stuff going on such as the Mutant Registration Act being pushed, Mystique posing as the deceased Senator Kelly, and Brian Cox's very human (but very dangerous) William Stryker launching an attack against the X-Mansion. This is another stand-out scene, as we're not only treated to a glimpse of a new character's power (the metal-skinned Colossus) but also Wolverine going into a 'berserker rage' against the attackers who *may* be considered the 'bad guys', but I was nevertheless thankful to for shutting up that one screeching mutant girl. It's weird that a school FULL of super-powered mutants are seemingly no match for a bunch of human guys with stun-guns (I guess this is why the mutants are mostly kids...because if they were *adults*, they'd wipe the floor with their enemies).Meanwhile, Magneto stages a fantastic escape from his plastic prison with the help of his trusty henchwoman, Mystique (it was nice seeing a non-blue/non-scaly Rebecca Romijn in one brief scene). Elsewhere, Jean/Storm track down Nightcrawler (of all the new characters, Alan Cumming's was easily my favourite, as he brings a LOT to this role, managing to make Nightcrawler scary, sympathetic, and even funny with how he keeps introducing himself to people. He and Storm also have some good moments together, he proves an asset to the team, and although their comic-book connection is never acknowledged, it's fun to see the two blue mutants, him and Mystique, briefly interact). They soon learn his attack on the President wasn't of his own volition, as Stryker has a means of controlling mutants/making them do his bidding as evidenced by his own mutant henchwoman, Lady Deathstrike.Speaking of, poor Kelly Hu (like Rebecca Romijn before her in the previous movie) only gets ONE line of dialogue...but at least her fight with Wolverine helps make up for that. It's definitely a stand-out (being about as intense/violent as a PG-13 film will allow). Another good scene is the one where Pyro makes it known just how dangerous the power of fire manipulation can be. Aaron Stanford plays the part well, and his exchange with Magneto is a good one. It must also be mentioned how very 'mean girl'-like the Magneto/Mystique pairing are towards Rogue regarding her unique hair...which they're responsible for (ignore them, Rogue. Your hair's great!). In most cases, this sequel gives us *more* of everything: more mutants, more fight scenes and more of the different powers displayed...except for Cyclops' and Rogue's, of course, which continue to be frustratingly underutilised.This brings me to the 'negatives' of the film: It's baffling why those^ two characters are wasted and the full extent of their powers aren't taken advantage of, the movie seemingly resorted to ripping off a line from Joss Whedon's series Buffy the Vampire Slayer (replacing the word 'Slayer' with 'mutant') since they apparently didn't have him to supply the jokes this time, and I could've done without the blue-lizard-tongued mutant child/'kiddie humour'. Still, there's a LOT to like: Singer manages to keep things coherent (even when there's some weirdness involving mind-tricks/illusions), Hugh Jackman's Logan/Wolverine continues to steal every scene he's in, Patrick Stewart and Ian McKellen command the screen whenever they appear, Romijn's Mystique is fascinating to watch (look out for her amusingly rude gesture she gives the bad guys at one point) and, as mentioned, Nightcrawler makes one hell of a debut (such a shame the extensive/time-consuming makeup process put Cumming off returning).These movies have always excelled at is being about something *deeper* than just seeing 'cool powers' onscreen. The way the subject of those who are 'different' is tackled gives these films much more 'weight' than other previous superhero movies had (Iceman/Bobby 'coming out' to his parents as a mutant is one such example). The action, whilst impressive and expertly staged/shot, isn't the main focus of the movie which delivers its 'message' *without* being as ham-fisted/obvious as other more modern superhero movies. Although these films mightn't be the most accurate at translating the comic-books they're adapted from to screen, the 'differences' don't make them *bad* (though you have to wonder what they would've been like if they *had* stuck to the comics more closely). The movie's climax packs an emotional punch, whilst the ending shot promises more interesting/exciting things to come.","
            9/10
            "
"Mr. Bean's Holiday","obiwan2005","4 May 2003","""X-Men"" is responsible for reviving the once dead Super-hero genre of movies. Since then, we've seen Spider-Man and Daredevil protecting the streets of New York while accomplishing box-office success. But 'X-Men', to me, is still the best Super-hero movie since Batman. So it will be rather difficult to achieve the same kind of success with a sequel, right? This is the first 'part 2' sequel from the super-hero genre since Batman Returns. So it's sort of testing the waters, on Hero staying power. 'X2' continues right where the first left off. Wolverine arrives back from his trek in Canada,at Xavier's school for mutants. Magneto is still in a plastic prison for his attack on Liberty Island. And all is right for the mutant world. But not for long. A mutant named 'Nightcrawler', attacks the president by infiltrating the white house with his teleportation powers. Which causes civil unrest in the country. Gen. William Stryker finds out about Professer X's mutant academy, and uses the attack on the president as a means to invade it. Here groups of mutants are seperated, but they find out about Styker's plan to destroy every mutant on the planet using Professer X, and a secret weapon. This situation calls for the X-Men and Magneto's (you may have guessed, he escaped) Brotherhood to unite to save the mutant population. While not exactly better than the first, it is better than most original movies. It starts off wonderfully, like the first movie never ended. The production design was consistant with the first movie, unlike the Batman franchise. And the action was superb and top-notch. My only problems are some characters dont get as much screen time as they should, Cyclops for example is only in the movie for about 20 minutes. But he does make the best of it. And the character 'Lady Deathstryke' should have been more developed. She hardly spoke at all. But the biggest problem (while still small) is the movie is a bit anti-climactic. It does have a climax, but a bit toned down for the X-men. Just a bit. Other than that, its an exciting story with a very brave ending. Everyone gave a good preformance. Most notably, Hugh Jackman (Wolverine), Alan Cumming (Nightcrawler) and Aaron Stanford (Pyro). The movie progressed the X-Men storyline very well (unlike the Lord of the Rings: the Two Towers. I can't wait to see whats in store for us X-fans, in X3RATING: ***out of****","
            9/10
            "
"Mr. Bean's Holiday","bob the moo","3 May 2003","Following an assassination attempt on the President of the USA by a mutant, General William Stryker is ordered to take action against the mutants. Using information gleamed from Magneto, he attacks the X-mansion, taking some prisoners and scattering the rest.  Wolverine, just returned from the hunt for his past, escapes with Pryo, Iceman and Rogue and sets out to meet up with Storm and Jean.  As the full extent of Styker's plan becomes clear, the X-Men have no choice but to join forces with Magneto to defeat him.I have to be honest I say that every year I get sucked in by the hype machine that surrounds the summer blockbusters.  Most of the time I am let down (Jurrasic Park 3, Planet of the Apes  the list is long).  This summer looks different with this and the Matrix films to look forward to and X2 was the first one I came to.  I enjoyed the first film and immediately noticed that it's strength had been lost in this sequel.  Here the running time is over two hours and the central plot includes a lot more side issues than the first.  In one regard this is good because there is much to hold the interest.  However it also means that the film doesn't all work  most of it does but a lot of it feels abandoned or incomplete.  Wolverine no longer is the focus as he was in the first, and this is a loss.  His story is the most interesting to many people but he isn't allowed as much as he deserves. However he fares better than Rogue and Cyclops who barely have anything to do.The central plot is good and has enough twisting to keep you entertained  only the odd subplot appears to be on a hiding to nowhere.  The action scenes are good on the whole.  The opening assassination attempt is very exciting and the storming of the mansion is solid.  The climax of the film with Wolverine is a little disappointing thanks to MTV style editing making the fight unclear.  Although some people have complained about it being action light, I think that is missing the point.  The film is more about the plot and the characters than just the action.  So we do have lots of dramatic scenes without action but they still work as they are building a wider story.The film is a lot less funnier than the first and hence a little less enjoyable on a surface level.  Mostly this is due to the shift of focus off Wolverine and his lines.  There is still some humour but too much of it is ill-judged (in the middle of Iceman `coming out' to his family  an emotional point  his mother says `have you tried NOT being a mutant'  didn't work for me).  Happily the darker side of the film is stronger and makes this change of tone feel deliberate rather than a loss of humour. Singer directs well overall and uses his budget well  only the fight between Wolverine and Oyama was one part where I felt he had over stretched his reach a little.  He has nice touches as well  like including stuff for the harder core comic fans (eg Colossus at one point).  Also there are modern day parallels to be had in the script that are a little bit less than flag waving.The cast really help this film though.  Jackman may not be the central focus for this film but he is the centre of every scene he is in.  Stewart and McKellen both do very good work here and really contribute to the feeling that this is more than a dumb blockbuster.  Berry is OK but on at least one occasion her breasts seemed to be used to greater effect than her character. Janssen comes on a lot and her struggle with her changing powers is well portrayed.  Romijn-Stamos has a much bigger role and her character is used well.  Paquin and Marsden are AWOL even when onscreen but Cumming is a good addition.  Cox is the film's greatest addition and he doesn't allow Stryker to become a carton bad guy at any point. I really like Kelly Hu and was sad t see her have little to do.  In fairness she manages to make a good impression without more than a line in the whole film but her final fight is a little disappointing.Overall this is a superior summer blockbuster.  The way it tries to carry so many subplots and side characters causes it to become very weak and times and not all of it works very well but it is still good for what it is.  The change in tone from the first film will put some off but I enjoyed it and found the story to be well supported  however for X3 I hope that this ensemble feel is cut back a little and a smaller core of characters allowed to develop well rather than a lot of them developed a little.","
            9/10
            "
"Mr. Bean's Holiday","poolandrews","25 January 2008","X2 starts as an attempt is made on the US President's (Cotter Smith) life in the Oval office by a teleporting mutant called Nightcrawler (Alan Cumming), the President sees this as an act of aggression on the part of all mutants & orders Willaim Stryker (Bran Cox) a military General to tighten up on mutant security. However it is in fact Stryker who was responsible for the attack & with the President's authority as well as some forged documents he sets out on his own personal crusade to rid the entire world of mutants, Stryker learns from Magneto (Ian McKellen) that Charles Xavier (Patrick Stewart) runs a school for mutants & the existence of the Cerebro machine in which Xavier can telepathically communicate with any living creature on the planet. Stryker intends to force Xavier to make contact with every mutant on Earth & telepathically kill them all...Directed by Bryan Singer who also has a small cameo in the film as one of the security men in Magneto's plastic prison this was the sequel to the original X-Men (2000) film the huge financial success of which pretty much got the whole Marvel superhero comic book adaptation thing going with such large box-office returns, the likes of Spider-Man (2002), Daredevil (2003), Hulk (2003), Elektra (2005), Fantastic Four (2005), Ghosr Rider (2007), the Blade trilogy & Iron Man (2008) duly followed to cash in on the cinema going publics craze for these superhero flicks. To be brutally honest I've never really been that impressed with the genre with the notable exceptions being the excellent Blade films & the fun Spider-Man flicks & the silly titled X2 (why not X-Men 2?) does nothing to change my overall opinion. I think one factor is these larger than life superhero character's with all manner of odd abilities were designed for a 2-D comic book rather than a 3-D film & with a few expectations they look better as a comic strip than a live action character, the basic mechanics & demands of a full length feature film are just very different than a simple comic strip. The script by Michael Dougherty, Dan Harris & David Hayter is really weak, the character's are poor & lets not forget that not everyone will have read the comics or seen the original film, the story is also very poor. It feels very slow & pedestrian, most of it takes place between mutants in imaginary settings & therefore I found it very hard to think of the film taking place in reality. I know it's pure sci-fi but for it to work it needs to be grounded in some sort of recognisable reality otherwise where's the threat coming from? Also the X-Men themselves are too powerful, between them they can do just about anything including Wolverine who can get shot on the head yet heal himself. You just always felt they would be able to overcome any situation they find themselves in & it just kills any excitement or tension. At well over two hours X2 feels like it goes on forever, there aren't that many memorable set-pieces & as a whole I think X2 is one of the poorer Marvel superhero comic book films.Director Singer does alright but there's not much here that really stands out, there are a few forgettable fights, some exploding cop cars, a bust dam spewing water & a few flashy CGI computer effects. In fact I was quite surprised at how bland & routine feeling the action scenes were considering the budget. I also didn't like the way this was filmed, the scene at the end when Xavier & the rest of the X-Men turn up in the President's office with lightening flashing outside is truly embarrassing. I suspect that it was meant to be sinister & atmospheric but I just thought it looked awful & over dramatic. The special effects are generally very good but like most CGI computer effects you just 'know' what your watching is an effect.With a supposed budget of about $110,000,000 one has to say X2 is well made with high production values & that big budget Hollywood look & feel to it. I personally thought the acting was awful, the scenes at the end as they mourn Jean Grey are embarrassing, the shots around the camp fire as Magneto fills the rest of the X-Men in on Stryker's plans & they all try to look worried & concerned is another cringe worthy moment as is Rouge's 'scared' reaction when she lands the jet plane at the end. Hugh Jackman can't act, Halle Berry can't act (how did she ever win an Oscar?) although she does look good in tight leather & even great actors like Ian McKellen & Patrick Stewart seem off colour.X2 was a big disappointment to me, I was expecting lots of action & great effects but what I ended up with was a passable superhero comic book adaptation & nothing more. The story is very weak, the character's are weak & the action is forgettable. Followed by X-Men: The Last Stand (2006).","
            7/10
            "
"Mr. Bean's Holiday","freemantle_uk","16 March 2008","X-Men is my favourite Comic Book Series and I loved it when it made it to the silver screen. X-Men was a good film in it own right, but it was really an introduction, especially to people who didn't know the comics. I love X-Men because of its themes of alienation and how to use power. I also love the fact that most of characters, heroes and villains have an ideology, compared to most other comics where the villains are either looking to make a lot of money or conquer the world.X-Men 2 continues a few months after the first film. Nightcrawler (Alec Cumming), tries to assassinate the US President which was one amazing scene and starts the film on a high note. An military scientist Stryker, played by Brain Cox, uses the attack as justification for attacking Xavier's school. Events spiral out of control, Xavier is kidnapped by Stryker and Magneto escapes from prison. X-Men and Magneto are forced to ally with each other to save mutant kind. The film introduces new characters, Nightcrawler and Stryker as already mentioned. Colossus had a brief scene in the film, and other additions were Pyro and Lady Deathstrike. Brain Cox and Alec Cumming's performance were particularly good in my opinion, Cox is normally gives a good performance. Pyro was also fun, especially when he takes on the police outside Bobby Drake's/Iceman's house. Iceman also has a bigger part in this film, especially because of his relationship with Rogue. The film does build on the characters and that was why Bryan Singer's version worked because he focuses on them and the film was the X-Men with action, and not action with the X-Men which what happened in the third film. Singer also took on the film as an outsider because he was never a film of the comics. He was able to cut off some of the stuff that wasn't needed, made the series realistic and did his research on the characters and the story. The film also had some brilliant action scenes, and at times was surprising violence. As already mentioned the opening scene and Pyro attack on the police were great, and so was Magneto's escape from prison, the army raid on the school, the Wolverine vs. Nightcrawler fight and when the Blackbird had to escape for the US air force. In my opinion the action in this film is the best in the series.The film ended with setting up a Phoenix/Dark Phoenix storyline, but the filmmakers didn't capitalise on the opportunity. Loosing Bryan Singer and his writing team was really felt in X-Men 3 and made that film it a disappointment. Just focus on the first two films and ignore the third one.","
            9/10
            "
"Mr. Bean's Holiday","Wuchakk","10 April 2012","I think the X-Men films have been so popular because the X-Men dare to be different. The concept of the X-Men strays far from superhero conventions. If you approach the X-Men films thinking you're getting something akin to Superman, Spider-Man or Batman, forget it.The unique concept of the X-Men is that humanity is starting to evolve to the next level and humans all over the globe are starting to manifest superhuman powers from the mutant ""X"" gene. Two mutant leaders, who are also old friends, take highly contrasting positions. Charles Xavier starts a school for mutant youths in upstate New York. His attitude is positive and his goal benign. Eric Lensherr or Magneto, on the other hand, is fed up with the paranoia of non-mutants. He starts a ""Brotherhood of Mutants"" with a clear attitude of superiority. And, as they say, power corrupts and absolute power corrupts absolutely.You could say that Xavier takes the approach of Martin Luther King Jr. while Magneto goes the route of Malcolm X, an interesting comparison.Although everybody has their favorite, I feel all three films in the original trilogy are of the same general quality - ""X-Men"" (2000), ""X2: X-Men United"" (2003) and ""X-Men: The Last Stand"" (2006).""X2"" is generally considered the best of the three and goes deeper into the conflict of Xavier's school, Magneto's Brotherhood and the US Government's increasing involvement, as laid out in ""X-Men."" More mutants are introduced. On Xavier's side: Nightcrawler, Colossus and Shadowcat. On the villain side: Lady Deathstrike and Government agent William Stryker.""X2"" has the most depth and features numerous interesting character-defining moments along with great action scenes, like the one between Wolverine and Lady Deathstrike near the end. There's also a particularly notable clash when Wolverine and others are forced to confront Federal agents as they storm Xavier's school. In other words, the US Government becomes the proverbial ""bad guys."" Take note how Wolverine shows no mercy.Unfortunately, the film overstays its welcome and goes on and on well after Wolverine's fight with Deathstrike, but I'm not complaining. I like the emphasis on character and the way the film eschews moronic ""blockbuster"" conventions.GRADE: A-","
            10/10
            "
"Mr. Bean's Holiday","BA_Harrison","28 March 2014","Brian Cox plays mutant-phobe William Stryker who plans on eliminating all of the world's genetic aberrations with the unwilling help of Professor Xavier (Patrick Stewart) and his amazing Cerebro machine. In order to defeat Stryker, the X-Men must team up with the villainous Magneto (Ian McKellen)—but can they really trust him? (answer: of course not!).I've got to hand it to director Bryan Singer: even though X-Men 2 was apparently intended as an allegory for the gay community's struggle for acceptance, there's nothing limp-wristed about its execution, the film more than delivering in the thrills department. Upping the ante in terms of jaw-dropping action set-pieces, but not at the expense of an intelligent, well-written script, this super sequel manages to be both bigger and better than the first, a hugely entertaining box-office belter from start to finish.8.5 out of 10, rounded up to 9 for the sexy trio of Halle Berry, Famke Janssen and Rebecca Romijn.","
            9/10
            "
"Mr. Bean's Holiday","LeonLouisRicci","2 October 2015","Following the Success of the First Movie, This, The Sequel was Awarded a Bigger Budget and it Shows From the First Frame. The Digital Effects Also Improved. As Everyone Knows This CGI Stuff Exponentially Grows at a Fast and Furious Pace. The Same can Be Said About the Overall Look and Feel to the Second Installment that Only Improves on its Predecessor. As a Result, the Follow-Up is One of Those that Can Say, Without Hesitation, That the Sequel is Even Better than the Original. All of the Popular Characters Return and Some New Ones are Added and Contribute to a More Rich and In Tone a More Self-Righteous, or At Least Self-Conscious Message.The Acceptance of Mutants Into Society as a Metaphor for the Gay Rights Movement is Anything but Subtle at Times. Iceman's Mother Asks...""Have you ever tried to NOT be a Mutant?"" Nuff Said.Along with Magneto, There is Now Brian Cox as a Nasty Nazi Like Experimenter on Mutants that is Creepy and Criminally Insane and Even Sadisticly Tortures His Own Son Because He is a Mutant. On the Good Guys Side, Nightcrawler (Alan Cumming) is Introduced and Plays a Major Role in a Charmingly Stunning Performance.Fans of the Franchise, the Comic Books, and Superhero Movies Will Not Be Disappointed and the String of These Things, Thanks to the Wow of This Sequel are in for More X-Men. This Series is Just Getting Started.","
            7/10
            "
"Mr. Bean's Holiday","Boba_Fett1138","16 March 2004","""X-Men"" was a bit of a disappointment to me. Don't get me wrong it was entertaining and fun but it didn't had the right comic book/cartoon feeling to me. ""X2"" is an huge improvement and it really surprised me how good this movie was! One of the surprises of the year!Advantage of ""X2"" is that it doesn't have to waste time on character introduction because it begins were ""X-Men"" had ended. As a result the action starts right away! And what an action this movie has, the opening attack of Nightcrawler is truly spectacular and an achievement in movie making. The movie has many, many more spectacular fights of which you never get bored and that are all done wonderfully.But not only the action has improved. Also the character have improved in a major way. Storm and Jean Grey have finally become much more interesting and had a bigger role to play, especially Jean Grey plays an important part this time.Also the story has improved a lot. It is a much more interesting story compared to the first movie and it actually has the same feeling as the comics/cartoons, something the first movie was also lacking. I also like how they ""teamed up"" Magneto and Mystique with the x-men this time.Another thing that had improved was the music. I'm sorry to say but Michael Kamen's score for ""X-Men"" was simply not good and didn't fitted the movie. John Ottman's ""X2"" score suits the movie much better and even gives it a more ""superhero"" feeling.So all in all there are only improvements and there isn't much negative to say.Great action, great characters, great story, great movie! Bring on part 3...and 4 and 5 and... See it, even if you didn't liked the first one very much, this movie is an huge improvement.9/10http://bobafett1138.blogspot.com/","
            10/10
            "
"Mr. Bean's Holiday","FeastMode","30 June 2019","Beastly movie, great story and elevation of the action sequences. Good addition of characters. Lots of memorable scenes including one of my favorite openings scenes. And this is when Magneto started becoming my favorite super villain. (about 7 viewings)","
            7/10
            "
"Mr. Bean's Holiday","freewillyfan","2 November 2019","X2 takes what the first film did and improves upon it. The story is very interesting and it's cool to see the heroes and the villain from the last film working together. This film is also darker then that first which I liked. There is more action, with the Wolverine in the school scene being a standout. The cast is really good again and there are some great new additions. Night crawler was probably my most favourite new addition. The villain was quite good as well. X2 is an example of how a sequel can be better then it's predecessor.8.9/10","
            8/10
            "
"Mr. Bean's Holiday","DavidSim240183","14 May 2006","With X-Men 3 just around the corner, and having just written a review for the original film, here comes Part 2. And like Spider-Man 2, the action is grander, the characters seem fuller, and the special effects are better than ever. Add to that a much more multilayered storyline and we have ourselves a very impressive 2 hour film.Picking up not long after the first, Wolverine (the ever impressive Hugh Jackman) has gone to the Canadian Rockies to look up his past, and has found an abandoned laboratory complex and not much else. Jean Grey (Famke Janssen) has been having nightmares ever since Liberty Island, and predicts something dangerous on the horizon. And she's quite right.X2 has a cracking opening scene that is not only a showcase of special effects work but a terrific action sequence. A blue-skinned mutant Nightcrawler (Alan Cumming) infiltrates the White House with his power of teleportation, dispatches Secret Service guards left, right and center in an attempt to assassinate the President, and is forced to retreat when he fails.Jean and Storm (Halle Berry) are sent after Nightcrawler while Professor Xavier (Patrick Stewart) continues to look in on Magneto (Ian McKellen) who is still imprisoned in a plastic cell. Magneto also gets another visitor in the form of William Stryker (Brian Cox), a military colonel who hates mutants. Stryker interrogates Magneto about the X-Men mansion, and most importantly, Cerebro, Xavier's device that can locate mutants all over the world.What our heroes don't realise is they're all the victims of an elaborate trap. Stryker ordered the hit on the President to substantiate his claims that mutants are a threat to society. Nightcrawler is really an innocent who was controlled by Stryker through a special serum. Stryker captures Xavier and Cyclops (James Marsden), then storms the mansion, stealing technical specifications for Cerebro. Stryker intends to use Xavier's exceptional powers of telepathy, amplified by Cerebro, to eliminate every mutant off the face of the Earth.Wolverine manages to get Rogue (Anna Paquin), the cold-inducing Iceman (Shawn Ashmore) and the fire manipulating Pyro to safety. While they head off to reunite with Jean and Storm, the shapeshifting Mystique breaks Magneto out in a truly ingenious way that has to be seen to be believed. They form an uneasy alliance with the X-Men to stop Stryker's insane genocide plan.Well, that was quite a bit of exposition to wade through! And although X2 requires a great deal of concentration, it's worth it. Bryan Singer has upped the ante, and took everything that was excellent about the original and turned it into something extraordinary for Part 2.Wolverine gets to have most of the fun again, learning that his and Stryker's pasts are linked, acting as babysitter to the young ones, being seduced by Mystique, and getting into a serious fighting match with Lady Deathstrike, a steely eyed vixen with a few steel claws of her own.Rogue and Iceman get to have a bit of a romance, not to mention how interesting it is to watch how they can be together without any physical contact. Some of the gay politics surface again in a 'coming out' scene, when Iceman has to confess to his parents he's a mutant. And Pyro is a mutant who likes his power a little too much. X2 has so many good ideas I could go on all day.The special effects are flawless and perfectly integrated with the characters. There are some marvellous sequences like Storm conjuring up tornadoes, seeing the inside of Xavier's mind, and the gripping finale at Stryker's laboratory.Jean's role is expanded upon, and her feisty nature is played up thankfully. She gets to be the big hero in the end, when she makes a noble sacrifice for the rest. Even Storm seems more improved. Halle Berry is enjoying herself more this time, and her performance is all the better for it. Magneto still continues to impress, throwing out dry insults at every turn, and proves in the end that he still believes in his cause. No wimpified turns of character here!But where some of the characters are given great exposure, others are not. Cyclops is again relegated to the sidelines, and half the film he is absent. Still, James Marsden has yet to impress me as an actor, and he just can't bring Cyclops to life the way the character deserves. And I would have liked to see more of Deathstrike, because she makes a huge impression whenever she's around in a Lucy Liu kind of way.Patrick Stewart is sadly sidelined as well. In terms of plot, it seems necessary, but he made such a huge impression last time it's unfortunate he's not given enough to do. But he does what he can, and it's safe to say Stewart has finally carved out a character all his own, just as he did with Captain Picard.Alan Cumming is a bit of an odd choice as Nightcrawler, but somehow he's quite effective in the role. He's an amusing character, especially the way he's always reminding people of his days in the circus. His teleporting is a definite highlight, and the make-up work is superb.X2 is a marvellous adventure. Everything seems to lock into place in it's own way, firing on all cylinders and hitting the bullseye every time. With a shocking twist at the end creating a grand finale, X2 is up there with the best superhero films. And I'm left with no doubt X3 will be this series crowning achievement.","
            10/10
            "
