"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Mr. Bean's Holidayatar","planktonrules","3 July 2010","When this film began, I noticed a major problem at the beginning--and a problem that often plagues TV shows that are brought to the big screen. Instead of using the original writers who made the show so amazing, all-new writers were responsible for this film. Why idiots in charge of film companies do things like this is beyond me. So, from the outset, I was unimpressed and a bit baffled. I would have MUCH preferred to just see the simple sort of skits done the way they were so expertly done on the show--and the same problem existed with the first Bean film. No new locations, no guest stars to take away from the glory that is Bean and the same old writers that made it one of the best comedies in TV history.The film finds Mr. Bean winning a raffle which gave him a trip to Cannes. Along the way there, he naturally gets into various problems and leaves a wake of destruction. Ultimately, his weird ways result in a man missing his train--and his young son is stuck on the train to Cannes alone. Bean, in an unusual display of conscience (something he generally seems devoid of in the past), he decides to help the kid--though it took his missing a train to get him to do this. What makes this a little tougher is that the kid only speaks Russian.In many ways, this plot is rather reminiscent of the ""Mind the Baby Mr. Bean"" TV episode--though it throws in some pathos and schmaltz involving worried parents wondering about what has happened to their missing kid. Pathos is really something rather un-Bean like. Normally, the consequences of Bean's actions on others is rarely shown for more than a second or two--as people are usually more like objects in the show.Overall, it IS a decent film despite my being terribly disappointed in it. For people who never raw the original show, they'll probably like it a lot more than crazed folks like me who own DVDs of the original shows and think they are the greatest things on the planet! The main problem are that there's just too much plot in the film and the writing and pacing are wrong--making it enjoyable but a shadow of the original. On the plus side, the scenery in the film is nice and it does make you want to visit the French countryside. And, while it had almost nothing to do with Bean, I really liked the self-absorbed director's film (Willem Defoe) BEFORE Bean got a hold of it--it was a wonderful commentary on some film makers and it makes you wonder who they might have been parodying.","
            10/10
            "
"Mr. Bean's Holidayatar","paulosuckow","26 August 2007","That's a excellent film, I really loved it! Again Rowan Atkinson give us his classical character Mr. Bean. From beginning to end it is a very sweet and warm hearted film! It is a great film for kids and adults! I only hope that Rowan will revisit this character again! We need more Mr. Beam! The acting is perfect a way above many comedians! Clearly we can notice the inspiration from ""Mr. Hulot's Holiday (USA)""All the supporting actors are very good, it is just a very well cast film with great soundtrack! Also Willem Dafoe is great as the obnoxious pretentious art-film director So please Rowan don't do the same that the main character do in Sullivan's Travels (1941). WE NEED MR. BEAN!!!","
            7/10
            "
"Mr. Bean's Holidayatar","studioAT","10 September 2010","If this truly is Mr Beans last adventure then I think we can only salute Rowan Atkinson and the writing team as the iconic character truly goes out with a bang.Stripping back all the Americanisms that were clear for all to see in the first film Mr Beans Holiday goes back to basics by having a simple story that allows the character and Atkinsons talents to be on full show. With the beautiful French backdrop this is a fast moving film that has a lot of heart and humour. Dafoes cameo isn't great but it doesn't matter because Atkinsons bumbling Bean more than makes up for it with some great comedic moments throughout.So long Bean, it's been a blast.","
            8/10
            "
"Mr. Bean's Holidayatar","simonparker1990","25 March 2007","Rowan Atkinson had disappeared off our screens for a little while. After the critical mauling of Johnny English he sort of vanished into thin air for a while. Personally I can never understand why the critics savaged Johnny English as much as they did, sure it was flawed but it was pretty funny. Now, however Rowan Atkinson has returned, and he's brought along his most well loved character to date. Mr Bean is back, ladies and gentlemen! Now for some people this will cause great excitement, for others it will cause them to groan very loudly. You see Mr Bean is an acquired taste, and after seeing this movie I can still very much say that Mr Bean is an acquired taste. If you dislike Mr Bean in the first place the odds are extremely high that you will hate his latest outing. I on the other hand really like Mr Bean, not love, but I enjoy his sketches and the last movie was pretty funny. This movie in my eyes is a bit better despite still being overly sentimental and some comedy moments feeling a bit too forced. But this is a movie of small pleasures, this doesn't deliver witty comedy, in fact a lot of humour relies on either slapstick or embarrassing situations, yet the comedy still feels fresh and you can't help but enjoy it all along.The first thing I'll mention is the actual storyline and the actual comedy of the movie. The storyline here works a lot better than it did in the first Bean movie. It seems more natural and like a proper Bean movie, not committee driven like the first movie seemed. The story involves Bean winning a raffle and going off on a holiday to France. It's a simple story and won't be winning any awards, but its what happens along the way that makes the movie so much fun. The comedy here ranges from pretty small laughs, such as the tie getting caught in the baguette machine, to absolutely hysterical sequences which involves Mr Bean trying to earn some money. And the comedy works like that throughout, its always making you smile, whether it be small little sequences that make you smile to yourself, or whether you're practically rolling in the aisles, this is a feel good movie and proud of it.Nevertheless, the fact it is a feel good movie is also the movies largest downfall. The original Bean movie had huge problems because it was overly sentimental, unfortunately it seems like they haven't learnt their lessons with this movie. Sure it starts out hilarious, but the sentimentality begins to kick in around the halfway mark, and sometimes it is unbearably sickly that you can't help but want to heave. Of course this is a kids movie so I can't be overly critical with the sentimentality. But I would have preferred it to have had a little less of it. We want to see Bean in funny situations, not in a situation that tries to be heartwarming yet feels oddly misplaced. My other moan goes with the ending, it seems rather abrupt and also a tad sickly. The sickliness of it goes with my last complaint. But the ending after a bit of a lead up just suddenly jumps on you and its over. I was the only out of the group I saw it with who felt this, so perhaps that is just my feelings, but in my eyes I wanted a more spread out ending.The performances of the movie are up to a pretty high standard. Atkinson doing his traditional Mr Bean routine, it doesn't feel old in the movie and it still proves that the character is pretty funny. Willem Dafoe pops along for a great role, and the actual child actor of the movie was surprisingly not irritating like a lot of child actors out there. Overall Mr Bean's Holiday is a great family movie that will keep the kids in hysterics and the adults very happy as well. Its not going to amaze people, but in terms of fun this movie should be a family favourite.","
            8/10
            "
"Mr. Bean's Holidayatar","denis888","10 June 2007","Mr. Bean, or Rowan Atkisnon, may seem one dimensional man, but here he is impeccable. He plays with a real gusto and his gags are great.Any time he does a gig, that is really funny/ His trip to Cannes is a real gem of laughs - he separates the son of a Russian film maker, he forgets his passport, he loses his money and tickets, he only managed to keep his video camera and make his documentary. Who is really great here is Willem Defoe as a bombastic film maker who loves himself so much that he makes stupid, silly films that make people sleep. Watch it for fun, for real relaxation, for real great time. Mr. Bean is not a serious masterpiece of cinema, but he is fresh, upbeat and this longer film is a great insight into a rural France, as well as bigger Paris and glamor Cannes.","
            7/10
            "
"Mr. Bean's Holidayatar","ccthemovieman-1","1 December 2007","Well, overall I'd say that I enjoyed this movie and got enough laughs out of it to make it worthwhile, but I wouldn't watch it again. I think you can only take so much of Rowan Atkinson's ""Mr. Bean."" A newcomer to him (believe-it-or-not), I found him a lot of fun in the first half of the film but, boy, this guy is tough to take in longer dosages. I wonder if others feel that way?It's weird; the film was entertaining.....but I found myself looking at my watch a lot during the last 20 minutes, hoping it would end. Maybe breaking the film into two viewings would have helped. Atkinson's goofy faces are very funny at first but get tiresome after an hour.Well, it was a ""cute"" story, anyway, and certainly one the whole family could watch. There is nothing, language or sex-wise, that would offend anyone. This is just old-fashioned, almost silent-film-type slapstick comedy. ""Mr. Bean"" certainly is a likable guy, as are the co- stars, Emma De Caunes and young ------ . Actually I probably laughed more at the ultra- corny lines delivered by Willem Dafoe, whose character pokes fun at film makers. How Dafoe uttered some of these lines with a straight face is beyond me!The film, though, belongs to Atkinson who is in about every scene and hams it up to the max. If you laugh at his contorted facial expressions and limber body (check out his karaoke work!), you'll love the film. It's very lighthearted comedy and I wouldn't knock the innocence of it, but it's difficult to take in one dose.Overall: recommended because this is one of the few comedies of recent times you can actually watch with your kids and not worry about anything offensive. For that, it deserves some accolades.","
            9/10
            "
"Mr. Bean's Holidayatar","soutrik-93","27 August 2007","What I absolutely don't understand is what part of this movie people weren't satisfied with. If you aren't a Bean fan, then you obviously shouldn't watch this movie. With Mr. Bean, you either love him or you hate him, there is no middle ground, so you should know whether or not this movie will be worth your cash and your time. Like some people before me have stated, people who don't like this movie should check out ""The Playback"" by Carson Clay. Unlike the last Bean movie, there is no moral yarn embedded in this story, just pure, unadulterated Mr. Bean comedy. This includes disasters that he unwittingly causes, and ones that he causes deliberately. Best of all, all the humor in this movie is new: you have not seen it on the show. Basically, watching this movie is like watching a one and a half hour episode of the show, only better. Better because the humor is high budget. Better because there are recurring gags in the film, such as him saying ""gracias"" while thinking that he's speaking French. But most of all, better because this time there is also a plot. You find yourself cheering on Mr. Bean. For the first time, we can really connect with Atkinson's character. So did this movie pass my requirements of becoming ""great""? Definitely, it passed with flying colors.","
            10/10
            "
"Mr. Bean's Holidayatar","jetkot","3 December 2020","Every scene is pure bliss. Just watching Rowan Atkinson on screen can make you laugh hysterically. Me and My daughter both enjoyed this sweet and cheerful film. There is a lot to learn from Mr.Bean. He is one of the sweetest and humane characters to have romanced the celluliod.","
            10/10
            "
"Mr. Bean's Holidayatar","redsoxrgr844","31 August 2007","I just finished watching this on my computer and i have to tell you, I LOVED THIS MOVIE, who else could have a film with probably all of 15 lines of English in it and make it superb unlike other remakes they kept the character the same, (a goofy, silly man who gets into wacky blunders and always gets out of it. This was well made, and it was easy, without a script at all, all you gotta do is make it funny in other ways. I highly recommend this movie to anyone who loves to laughs, this man is like the real life Goofy from Disney, so if you liked Goofy watch this man. Watch Rowan Atkinson in this superbly made movie.","
            8/10
            "
"Mr. Bean's Holidayatar","hu675","11 September 2007","Mr. Bean (Rowan Atkinson) won an vacation trip to Cannes, France from an draw. Besides the trip, he won... He also got an digital camera as well. When Bean makes an mysterious stranger (Karel Roden) film him, pretending that his taking the train. But the stranger misses his train by accident, while the stranger's son (Max Baldry) finds himself lost and alone without his father. While Bean tries to make the best of it and he decides to help the boy. Bean finds out that the boy needs to go to Cannes as well. Which his father is an producer of films. Bean and his young new friend tries to make it to Cannes as well. Bean loses the boy, when Bean accidentally lost his bus ticket to go to Cannes. Now Bean is traveling alone and he meets an kind actress (Emma de Caunes) along the way. Which she likes him and helps him as well. But Bean is mistaken for an kidnapper, Bean needs to reunite with the boy before he gets into more trouble.Directed by Steve Bendelack made an agreeable sequel to ""Bean"". Like the first movie, it was an huge international success as well. But this sequel is lighter, less crude and less mean-spirited as well. Which the sequel is aimed more at kids, since the sequel is a ""G"" Rated Movie comparing to the ""PG-13"" original. Atkinson is a joy as usual by playing Mr. Bean. Which ""Bean"" character is based on a successful international t.v. show. It was also an brief animated series as well. This will be probably the last time that Atkinson will play ""Bean"" on any form. This has some big genuine laughs and as well movie within movie scene with Willem Dafoe. Which is an fictional movie playing at the Cannes Film Festival is hilariously pretentious and also the highlight of this long-awaited sequel. This sequel is the funniest, lightest comedy of this year. Don't miss it. (****/*****).","
            7/10
            "
"Mr. Bean's Holidayatar","ma-cortes","23 April 2020","Thanks to a church raffle Mr Bean wins a holiday to the South of France, as he wants to go Cannes. He must negociate Eurostar, Paris cabs, while not losing his passport or the camcorder with which he is documenting his fabulous journey. Bean only uses three words of French : non, oui and gracias. Along the way he has encounters with a lost Russian boy : Baldry , an aspiring actress : Emma de Caunes, and an egomaniac filmmaker : William Defoe, all en route to the Cannes Film Festival.It is a fun set-up with plenty of room of hilarious set pieces, including ridiculous situations, continuous jokes and absurd humor. The laughs and jokes have a variable strike rate and there are times when you feel that everyone's just treading water before the next big set piece. Still Rowan Atkinson proves is on peak form, showing a great skill on the hilarous public spectacle he plays to save some money to take the bus or train. The theme about a strange man in a strange land is quite fun, too. Rowan Atkinson is well accompanied by a good support cast such as : Emma de Caunes as the sympathetic newcomer actress, the veteran Jean Rochefort, Karel Roden, the little boy Max Baldry and special mention for William Defoe in a likeable role as a maniac and proud director.Mr Bean Tv series enjoyed worldwide syndication. Being the first : short Mr Bean Bus stop 1991, following Mr Bean series 90-95. A film : Bean 1997 by Mel Smith with Rowan Atkinson, Peter MacNicol, Pamela Reed, Harris Yulin . Mr Bean's wedding, Mr Bean : Funeral short. Mr Bean, the animated series formed by 105 episodes, Hundy Bean and TV shorts 2018-2020. Furthermore, a similar character as a butcher spy in 3 films : Johnny English, Johnny reborn and Jonny English strikes again. In addition, Rowan Atkinson has played serious role as Inspector Maigret in TV movies as : Maigret ln Montmartre, Maigret's night at the crossroads, Maigret's dead man, Maigret sets a trap.This Bean's Holiday contains a lively and catching musical score by Howard Goodall. As well as colorful and evocative cinematography by Irvine, being completely shot in France. This amusing motion picture produced by Tim Bevan, Eric Fellner was well directed by Steve Bendelack.","
            10/10
            "
"Mr. Bean's Holidayatar","aharmas","20 August 2007","Mr. Bean returns with more of his absurd and mind blowing antics, a character who lives in his own universe unaware of the consequences of his actions, sometimes puzzling the audience because we can't understand if this all a result of pure innocence or blatant stupidity, and this is what makes Bean's appeal so universal. It's hard to peg him because we see a bit of ourselves in his manic behavior. Shouldn't we forgive ourselves if we made mistakes? In addition, Bean makes it very clear that there is more substance to his character than the obvious broad comedy. In ""Bean's Holiday"", there are two moments where the film transcends what we have seen Bean do before: a scene where Bean accidentally separates a father and his son and incurs the wrath of everyone else on the train, and later on, when his crazy actions captivate an audience. Atkinson has perfected his techniques and he has managed to give us sublime moments.He has now taken comedy to heights very few funny man have been able to do. It recalls ""Young Frankestein"" and ""Blazing Saddles"" because it blurs the borders between the pathetic and the glorious. It presents very clearly the links between comedy and tragedy. Bean's odyssey takes him through highs and lows, and we laugh and feel as he must find ways to survive and keep going. His character is appreciative of those moments when relief comes, and we are now able to see how Bean is a full character.There is also a sense of realism in the movie that is rarely present in comedy. We feel the exhilaration of his job at being on vacation. We understand the not-so-subtle differences between French and the British, and there is the beauty of the cities and the countryside, the egocentric attitude of some in the movie industry. ""Bean's Holiday"" is quite an achievement, a not so quiet exploration of what the world is like as seen through the eyes of one rather special human being.There is plenty to enjoy here, and it will leave you with a smile on your face.","
            8/10
            "
"Mr. Bean's Holidayatar","ninjagaiden007","31 March 2007","Mr Bean is back and is again going to be causing more disaster! Rowan Atkinson still plays the part tremendously. 19 years later and is still playing the same guy. Rowan Atkinson just never seems to want to get old. He still looks young and as fit as anything. Rowan Atkinson does his stunts in this movie too. The acting is somewhat good. What this movie tends to do is not be funny for 5 minutes and then they throw in a laugh out loud joke. It doesn't seem to fail once. This film is a movie for everyone of all ages. All the kids and adults were laughing all the way through it. Don't believe all the critics or haters. It's exactly the same with Meet The Fockers. Whenever there's a comedy sequel people bash it, and guess what? They haven't seen it or all of it. So ignore the haters and enjoy a laugh out loud joke every 5 minutes or so.","
            8/10
            "
"Mr. Bean's Holidayatar","OllieSuave-007","24 October 2013","I saw this movie for the first time back in 2008, I believe. I don't remember too much from this feature, but I can attest that it was very entertaining and enjoyable when I watched it.As the IMDb plot outline puts it, Mr. Bean (Roman Atkinson) wins a trip to Cannes, where he separates a young boy from his father, unintentionally. Therefore, he must reunite the two, while also engaged in an adventurous journey of heading to the Cannes Film Festival.This film has a lot of slapstick humor, but tasteful enough that in a way it does not get borderline annoying and over-the-top. It's great fun and I would certainly recommend this film to any comedy lovers.Grade B+","
            7/10
            "
"Mr. Bean's Holidayatar","tieman64","22 July 2012","""Mr Bean's Holiday"" stars Rowan Atkinson as Mr Bean, a cross between a legume, paedophile, extraterrestrial and Down Syndrome baby. The film's a love-letter to Jacques Tati, the French silent-comedian renowned for creating the socially inept lead character, Monsieur Hulot. Atkinson's Bean is modelled on Hulot, and ""Mr Bean's Holiday"" is itself a giant ode to Tati's filmography, particularly ""Mon Uncle"", ""Playtime"" and ""Mr Hulot's Holiday"".Directed by an otherwise undistinguished Steve Bendelack, the film – quite unusual for our times – largely plays like a silent comedy (Charlie Chaplin, Buster Keaton etc), its jokes visual, physical and wordless. Bendelack's cinematography recalls late Tati, with urban centres resemblant of the banal futurescapes of Tati's ""Playtime"", and beautiful French beaches, countrysides, fields, towns and skylines, all of which recall Tati's work in ""Uncle"" and ""Holiday"". Throw in the beautiful Emma de Caune and you have a film which looks like an idyllic travel brochure, Bendelack's colours super-saturated, bright and cheerful. Complementing these eyeball zapping images is a soundtrack packed with catchy Bal-musette (French accordion or café music). It's the kind of film you watch wearing swimming trunks.The film was poorly received - probably because it sacrifices humour for technique and much canned charm/affection - but is loved by kids and is one of the better live-action family films released in recent years. See too ""Fly Away Home"". ""The Illusionist"" would be released in 2010, based on a previously unproduced Jacques Tati script.8/10 - Worth two viewings.","
            9/10
            "
"Mr. Bean's Holidayatar","phillamg","25 March 2007","After too long on our screens Mr. Bean returns but not in his usual way. Instead of crazy laughs per minute (as in Bean and the earlier Mr. Bean TV episodes), this is a road trip movie with some gaps in the action. There are laughs but some of the scenes are more clever than hysterical. Nothing however can take away from the joy of sharing in Mr. Bean's exploits as he tries to reach his simple goal, a holiday at the beach. Everyone left the film with huge smiles and several had tears of happiness (not tears of uncontrollable laughter). If you want to see a happiness inducing pick me up movie then this is one of the best around.","
            9/10
            "
"Mr. Bean's Holidayatar","nicholas.rhodes","19 April 2007","I am very sensitive to Mr Bean's humour and possess DVD's of all his series and film. This new work turned out to be even better than my expectations. Indeed the more of the film you see, the better it gets and the ""finale"" is very memorable indeed. In the latter half we experience extra emotions through the Interplay between Bean, Max Baldry and Emma de Caunes. These two latter are both very attractive characters physically and character-wise. These characters lend a tenderness to the film which we did not see in the first Bean film, the limit of which was Beans antics alone. Of course in Mr Bean's Holiday, we see recurring themes from previous Bean programs, such as the pieces of paper stuck on tongue and eyelids etc etc. Also, I thought that Bean's intervention replacing the thoroughly soporific film being shown to the audience in Cannes with his own video was excellent. On paper it sounds stupid but in practice the effect is excellent. When you exit the cinema after seeing this film you feel really good. I won't enumerate all the funniest bits as it is better to discover them when you see the film. Needless to say there are some wonderful views of France, of towns and cities we don't often see such as Cavaillon and Avignon, not forgetting the Pont du Gard and the recently opened Millau Viaduct which is a genuine feat of civil engineering and a tourist attraction in itself. We are also treated to the interior of the ""Train Bleu"" restaurant in the Gare de Lyon in Paris, as well as the ""Arche de la Defense"" in Western Paris where Bean ends up after having been misdirected. It's a shame that this is apparently Bean's last film as I never tire of seeing this character however often I see him. I can imagine him not appealing to everyone but that said, his humour is SO universal, that it breaks language barriers and is appreciated in over NINETY different countries round the world. No other comedian today can manage this, and another important thing is that Bean appeals to all ages, old and young, children and adults. This sort of thing impresses me very much as there are little unifying forces in the world today. I try to imagine an audience composed of people from all over the world watching a Bean film and can see them all laughing their heads off. What a relief and how refreshing to see a film that is entertaining but does not rely on violence, sex and special effects. This film will doubtless furnish 90 minutes of pleasure, tenderness and relaxation to millions across the world and for this reason alone, I deem it fully worthy of my praise.","
            8/10
            "
