"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Logan","NpMoviez","1 September 2019","Wolverine is perhaps the most beloved character from X-Men film series, but his solo outings have been the most forgettable and/or totally stupid. Thankfully, we have Logan to break that trend. Still have issues with it, but I would acknowledge that it was one of the best films in X-Men series.Good : Hugh Jackman gives the most intense and gritty performance as Wolverine in his final film role as the adamantium clawed mutant. I have always loved him as Wolverine, but he has never been so good. Patrick Stewart does the same in his final role as Charles Xavier, and in his part, there's nothing to complain either. Dafne Keen as Laura - owns the film. Loved the kid as baby/lady Wolverine (X-23). The setting feels really different in this movie, compared to those of other X-Men films. It is obvious that they gave a Revisionist Western tone to the movie, which hasn't been done in the genre so far. It acknowledged the fact that it was inspired by Unforgiven, The Wrestler and Shane, which if had not been done, would've made it look like a ripoff. Not a total waste of a film, it has good parts, but still a copied idea without acknowledgement seems bad. Then, there is action. The actions are the best ones in the entire X-Men film series. The choreography is great to say the least. It looks badass, savage and intense. But there's one thing that this film does with action which most action films don't with these days. And that is, have the actions mean something. Every action scene has a purpose. It either sets up a characterization, or aggressively portrays what a character is feeling. Acting, action and the overall story won't disappoint. Also, all the characters are interesting.Mixed : There are some story issues. It feels as if there is a huge story that needs to be told between the altered timeline of DoFP and Logan. We get tiny little expositions for that matter and sound like much more interesting ideas for a better X-Men Apocalypse movie. This made the largely different characterizations feel totally out of place, for both Xavier and Logan. It works for the movie, I like it, but I don't buy it. It felt a lot out of the place and quite confusing with why they were so different. With all the movies in the series, I don't think they have given all the character development necessary for those changes.Bad : Mostly, it's the villain and some logic issues. There's a video narration/exposition which looked professionally edited with great voiceover, but was by a nurse who didn't even have 12 hours to do it, keeping aside the resources. Xander Rice doesn't feel so good of a villain. Nothing to blame Richard Grant, but just not a compelling villain. X-24 does have a frightening presence, I acknowledge that. But all his likeability depends upon the character arc of Wolverine over the years. Just take out the ""humane"" part of the character of Wolverine, and replace it with Terminator's menace. You'll get X-24.Conclusion : It's a good goodbye to Hugh Jackman as Wolverine. You can get the unpleasant satisfaction of seeing him die, and it does hit emotional notes a number of times and feel really saddening. But there are story and characterization issues which cannot be overlooked and to be honest, do not make a good sense.Rating.Score : 8.2/10Grade : A-","
            8/10
            "
"Logan","ahmetkozan","21 April 2017","When Logan heard that his comic book would work in a similar way, my expectation was a little more. Later Logan's first trailer ended me. The tone of the trailers, the selected music, the intensity of the emotion was superb. I did not get my eye from X-23 in action scenes. Very good performance. Sir Patrick Stewart, like Hugh Jackman, is the last time to portray the role of the X-Men in the universe. And gave a very good feeling and left the film with more drama.Logan, beyond his superhero films, a fickle old and sick man. He is constantly showing the struggle with himself. Unlike other films, violence and action are not adorned with visual effects, they are given in a very hard and realistic way. These old mutants are trying to save the children to make the world a better place.It's an action that will be an Oscar nominee from Hugh Jackman. Logan, it's a goodbye we cannot forget for a long time. 9/10","
            9/10
            "
"Logan","badmanlykme","18 February 2017","Logan is the 2017 movie everyone has been anticipating after two great trailers and a R rating it delivers a surprising amount of heart to characters we have grown to love and know and also balancing a surprising amount of action within the first and third act climax, its violent but not blood for blood sake every cut is with reason.Logan presents us with Logan (Wolverine), Professor X and Laura (X-23) and by definition its an escort mission involving X-23 but shes more capable than Logan and Professor X thinks and shes able to fend for herself. Logan is old and a grizzled shadow of what he once was and by going on this mission he unlocks some of the old wolverine inside of him and we see bursts of that throughout the movie, Logan also begins to realize things about himself through the vision of this little girl because they have striking similarities.Every scene in this film feels necessary from the character development to the humor and action nothing is forced everything comes off natural which is a breath of fresh air and I was very pleased with it, I believe that this movie will be very well received by fans as it treats its characters with such care and embarks on an emotional and satisfying conclusion to Hugh Jackmans Logan (Wolverine).","
            10/10
            "
"Logan","tavm","15 March 2017","Just watched this with my movie theatre-working friend who had previously seen this several times before. He must have liked this a lot if he agreed to watch it again with me as a first-time viewer. Indeed, this was quite different from many previous Hugh Jackman/Wolverine movies as it's a bit more intense and a little more explicit in language as well. This time, it's a future timeline in which he has to take care of a somewhat sick Charles Xavier (once again, Patrick Stewart) in some desert town while he works as a limo driver. Then a woman asks for his help which he at first refuses before a mysterious little girl appears. I'll stop there and just say this was quite a dramatically compelling narrative with plenty of exciting fight scenes along the way. So on that note, me and my friend highly recommend Logan.","
            10/10
            "
"Logan","GomezAddams666","27 February 2017","LOGAN - SPOILER FREE REVIEWAs most of you are aware I have not been a huge fan of the latest X- Men outings, but THIS WAS AWESOME!In a rather bleak entry we see a Post X-Men Logan, something has happened and the mutants no longer exist or there is a few of them out there. Director James Mangold chose to make the film almost colorless with much, much more character development than previous Wolverine and X-Men movies. We see a tired character that no longer belongs in a world that has feared him for over a century.While Hugh Jackman in his last outing as Logan does an amazing job and proves once and for all why NO ONE ELSE can ever be Wolverine, the supporting cast does a superb job as well starting with Sir Patrick Stuart who returns as Charles Xavier, Boyd Holbrook (Netflix's NARCOS) as an astounding and dangerous antagonist and newcomer Dafne Keen who is a rather sweet but incredibly deadly Weapon X-23.The movie is filled with gore and violence, but it does not feel forced at all in such an obscure movie. There is a rather new trend in Comic Book Movies after DEADPOOL, make them as brutal as possible, and while this started in the 90s with THE CROW and BLADE it has gained some track and more R Rated CBM are being developed as we speak.I HIGHLY recommend it.","
            9/10
            "
"Logan","Ramascreen","17 February 2017","LOGAN is brutal, merciless and powerful. This is a character-driven superhero movie done right. I would even dare to say it's better than many of the previous X-Men installments and spinoffs. And if this is indeed Hugh Jackman's final Wolverine movie, then my goodness, what a helluva way to go out in a blaze of glory.The story is set in the near future, mutants are thinning out. They've either died or been hunted down. Logan's (Hugh Jackman) healing power is not as strong as it used to be. He's old and weary and taking care of professor X (Patrick Stewart) in a hideout on the Mexican border, accompanied by Caliban (Stephen Merchant). But their attempt to hide from the world gets interrupted when dark forces arrive at their doorstep looking for a certain young little girl.Great move on the studio's and filmmakers' part to have this film be rated R because what we get here is Wolverine unleashed. The violence is as graphic and fully exposed as you can imagine it to be. So just that aspect alone will excite the fanbase who's been wanting to see the destruction that could take place when Wolverine is really really angry. Setting it on the border does allow the film to play with certain tones and color palette reminiscent to ""Breaking Bad"" for example, the film's ending however does provide a more vibrant environment as a base for an extremely bloody collision.The writing is solid for a superhero film, it really digs deep into these beloved characters, how vulnerable they are, how they long for a world where people would just leave them be. You truly feel for Xavier and Logan in a way that you never did in the previous X-Men movies, not only because they're now in their twilight years but there's also that father-son type of relationship that's tough love and endearing and then there's also the reluctant father daughter connection Logan has with X-23. By the way, the little girl, Dafne Keen, who plays X-23 is remarkable. So much force, so much energy, so much roar, she's like a cheetah that just runs and slices and dices left and right without prejudice, what an incredible young talent. This is a movie that gives you action to its fullest degree and an emotional journey that's uncompromising. The perfect film about the man who's the best at what he does but what he does isn't very nice.","
            10/10
            "
"Logan","kosmasp","15 July 2017","The Wolverine movies did not have much luck. While we got used to Hugh Jackman and his performance will be burned in our heads, the stand-alone movies never really stood out that much. Well that is until Logan came along. And Logan has another member of the X-Men family in it, portrayed by Patrick Stewart in this case. And while Logan/Wolverine does not age, both are retired.A broken down Logan takes care of his former mentor and Professor at the Mutants Academy/school. Especially the Professor has lost a lot of his power (no pun intended). Those two are forced (you could have guessed that even without seeing the trailer) to go on one last road trip. And they have to because of a young girl. And while Logan seems not to care, circumstances do not leave him much choice.There are battles, there is drama and it is one of the best X-Men movies that has been made. There is also a lot of violence. This may be a comic book adaptation, but it certainly does not shy away from the brutality of its source. And this rawness helps it elevate, helps it become even more emotional, in more than one instance. Set in the future this is a good movie to end the Wolverine .... Trilogy","
            8/10
            "
"Logan","SnoopyStyle","5 July 2017","It's 2029. Mutants in America have been hunted to almost extinction. Logan (Hugh Jackman) is a dying drunk and driving a limo. He is caring for Charles Xavier (Patrick Stewart) who is losing control of his powers and his sanity. Logan is approached by Gabriela for help to care for a little girl named Laura. They're on the run from a corporation which created Laura and other mutant children to be super-soldiers. Its thugs are looking to recapture the escaped subjects.The movie is hard and bloody. It mines the well-worn relationship between Logan and Professor X bringing a feral little girl into the mix. The connection is ingrained. It takes the superhero joy of violence and makes it brutal. I would have liked a little more jokey humor between odd couple Logan and X. Overall, it's good bloody brutal violence with a familiar relationship and some new ones.","
            8/10
            "
"Logan","UMWolvie2442","18 February 2017","Holy Cow! We've finally got the Wolverine movie we've all been waiting for and then some! Mr. Mangold has nailed the character and the action, and Hugh Jackman is truly a part of a Wolverine movie that has showcased the true character that the fans had hoped to see full on. Yes, we've seen superb runs and flashes but nothing this deep or this epic.How could any movie fan in general not just adore this film? It brought elements of a lot of great genres. Logan has to be considered genre-defining. The characters, action and story were all beyond outstanding in this movie. We are taken for a ride and can relate to Logan once again. The acting is superb and the dialogue is perfect for the level of each character. Every single character feels believable. You follow the story through Logan's eyes and what a ride it turns out to be. This movie is emotional and moving in every single way that matters and is unique and is as far away from anything X-Men we've seen before. In this case, that's a very good thing. The fight scenes and pace are superb. I honestly could see Oscar nominations here on multiple fronts.This movie is sophisticated and delivers a grand, tragic story. The action fits in nice but serves the story first. Unlike other ""dark"" films, the tone is perfect and fits the character. The supporting characters are utilized in a comprehensive and cohesive manner and are wonderful in and of themselves. I loved everything about this movie and they left it as if this was the perfect end to Hugh's run.","
            9/10
            "
"Logan","bryank-04844","17 February 2017","For decades now, we have been clamoring for a 'Wolverine' film done right. From his first incarnation in Hulk #181 to his own miniseries in comic book form in the 1980's by Frank Miller, to the amazing Saturday Morning Cartoon, and his first appearance in a feature film in 2000 with 'X-Men', which had the song and dance man Hugh Jackman play the iconic character. He was so good at playing Logan/Wolverine, that fans immediately took a liking to him as that character and he went on to play the 'Snikt-y Snikt' character in almost a dozen more films. Besides the 'X-Men' films, Wolverine got his own set of standalone films, which may or may not have been liked by a lot of people for various reasons. Either the story was too silly or the character Wolverine was to PG for fans.If anyone knows the Wolverine character, it's that he's a brutal, violent, hardcore rated R character, which is something we haven't seen in cinema form at least. That is until now with James Mangold's new film 'Logan', which is very much an R-rated movie, complete with blood, ultra-violence, nudity, and vulgar language. It's everything we've always wanted in a Wolverine movie – FINALLY! With the past three X-Men films, we've seen our favorite X-Men characters growing up as it served as the prequel to the 2000 film. 'LOGAN' is set in the year 2029 and the world has changed for the worst, at least for a mutant friends. This is a very bleak, dark, and violent film with some flashes of dark humor. Nobody is doing well in 2029 here, particularly Logan (Hugh Jackman) who has crawled inside a whisky bottle and has never came back out, with the exception of driving a limo for cash around town. He's old, mean, and his body is starting to fail him. When he's not driving or killing people, he takes care of Charles Xavier (Sir Patrick Stewart), who is suffering from seizures and dementia, and who lives in a rusted out, abandoned water tower. Life is not good here for anyone.Meanwhile, a little girl named Laura (Dafne Keen) crosses paths with Logan who seems to have the same abilities as the Wolverine himself. Logan is now charged with the task of transporting this little girl to a safe haven with Charles in tow, as a group of bad guys are after her, led by Dr. Zander Rice (Richard E. Grant). It's a fairly straight forward story and it takes its time setting up these older, dying characters, as well as its new ones. 'LOGAN' doesn't mess about with side tangent plot lines or love interests here. It's balls-to-the-wall, heart breaking action and drama, which is something we've wanted for a long time now with the Wolverine character. The script is written by Scott Frank ('Get Shorty, 'Minority Report') and Michael Green ('Heroes', 'Gotham'), which these two writers have expertly added in a fair dose of emotion into these characters, but never back pedal into past films. It was a breath of fresh air. James Mangold certainly was influenced by some of his favorite old western films, as can be seen in some of camera shots, which are just fantastic.Also, if you ever wanted to see Wolverine go berserk, you'll finally get that here on more than one occasion, complete with some long shots of Wolverine slicing and dicing the bad guys without any cuts. Simply amazing. In the past films, we've seen the characters Professor Xavier and Wolverine rather smart, witty, and put together for the most part. That's not the case here. These two characters are very sick and are not doing well mentally and physically. Jackman and Stewart give award worthy performances here, which might bring a tear or two down your face. It's that good. Newcomer Dafne Keen as Laura was also fantastic and very believable in every second she's on film. 'LOGAN' runs at about 135 minutes, which can seem a bit long, but everything is necessary here and for good reason. 'LOGAN' is the Wolverine film we've always wanted and it deserves some high recognition.","
            8/10
            "
"Logan","templar77099","12 June 2017","The best X-Men film alongside First Class. It felt gritty, it felt real with a sense of dread and hopelessness you don't often see in this comic-book blockbuster adaptations. It should be praised for doing things differently and really pushing the edge with what can or can't be done in the genre. The triangle between Logan, Charles and Laura works as the driving force of the plot, and is very well developed. Logan's character arch is quite pleasant to watch, though obviously predictable. With that said, the acting is clearly masterclass. You can feel the dilemmas, the emotions and feelings that the characters are put through, specially those three. And another thing it does really well is alluding to a previous event - the Charles incident - but never fully explaining it to the audience, leaving you wondering. The action is nothing like you'd expect from a tenthpole - the R rating really makes up for wonders - being quite visceral and impactful. ""Logan"" probably deserved a better villain, although one could argue that the real villain here is not the typical multinational corporation, but the inner demons of the characters. Demons that prevent them from living albeit normal and somewhat stable life.","
            8/10
            "
